"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1989,45.2689,265.665,1133.04,877.093,3046.67,5472.6,3083.55,4656.6,7642.36,3709.97,1666.14,3940.52,1852.48,221.139,463.639,156.224,88.541,86.8299,561.538,605.454,135.287,140.06,132.648,117.819,98.9942,83.0866,69.7207,58.8334,50.7135,44.0397,37.8543,32.0188,26.8202,22.4575,18.9204,16.0779,13.7777,11.8908,10.3208,8.99664,63.5187
1990,70.0328,194.566,715.901,2241.09,1430.83,3973.12,6016.29,2897.71,3870.43,5877.02,2733.31,1200.6,2807.38,1311.89,156.087,326.607,109.914,62.2423,61.0033,394.344,425.046,94.9519,98.2834,93.0685,82.6547,69.4423,58.2794,48.9015,41.2635,35.5674,30.8859,26.5475,22.4547,18.8086,15.749,13.2684,11.275,9.66183,8.33862,7.23759,50.8507
1991,125.795,301.001,524.308,1416.01,3655.67,1865.79,4380.9,5706.83,2442.61,3020.13,4382.22,1985.75,858.999,1989.7,924.052,109.475,228.377,76.6844,43.352,42.4348,274.042,295.155,65.8966,68.1776,64.5372,57.3,48.1302,40.3864,33.8833,28.588,24.6397,21.3952,18.389,15.5533,13.0275,10.908,9.18979,7.80899,6.69167,5.77518,40.2292
1992,47.088,540.666,811.132,1037.06,2310.11,4782.17,2093.39,4332.67,5127.78,2057.83,2442.88,3454.52,1539.21,658.218,1512.25,698.151,82.3462,171.208,57.3415,32.3531,31.6205,203.964,219.476,48.9656,50.6323,47.908,42.5212,35.707,29.9558,25.1282,21.1985,18.2689,15.8621,13.6325,11.5298,9.65699,8.08563,6.81183,5.78822,4.95996,34.0975
1993,59.2516,202.384,1456.98,1604.39,1691.81,3021.18,5365.27,2072.6,3902.64,4334.68,1670.77,1932.88,2686.92,1183.11,501.659,1145.38,526.31,61.8575,128.26,42.8671,24.1472,23.5706,151.89,163.318,36.4147,37.6368,35.5987,31.587,26.5192,22.244,18.6566,15.7373,13.5613,11.774,10.1185,8.55743,7.16722,6.00085,5.05538,4.29565,28.9845
1994,53.6299,254.663,545.378,2881.83,2617.06,2207.17,3345.75,5150.08,1780.24,3114.24,3307.41,1240.76,1411.24,1939.93,847.592,357.398,812.661,372.272,43.6506,90.3456,30.1533,16.9672,16.5482,106.568,114.527,25.5259,26.3744,24.9402,22.1254,18.5729,15.5769,13.0636,11.0187,9.49461,8.24287,7.08363,5.99063,5.01731,4.20074,3.53885,23.2955
1995,33.4415,230.501,686.26,1078.74,4701.3,3420.58,2465.19,3273.67,4553,1470.91,2467.33,2553.22,942.046,1059.62,1445.3,627.939,263.679,597.685,273.141,31.9685,66.0731,22.0281,12.3846,12.0708,77.6941,83.4634,18.5965,19.2099,18.1618,16.1097,13.5214,11.3392,9.509,8.02005,6.91044,5.99918,5.15535,4.35979,3.65138,3.05707,19.5277
1996,24.5957,143.731,621.148,1357.39,1759.79,6140.93,3806.84,2391.41,2856.19,3702.6,1145.77,1872.32,1905.89,695.608,776.574,1053.54,455.917,190.876,431.682,196.936,23.0186,47.526,15.8319,8.89543,8.6658,55.7564,59.8788,13.3385,13.776,13.0225,11.5498,9.69329,8.12838,6.81602,5.74851,4.95302,4.29976,3.6949,3.12466,2.61691,16.1855
1997,37.7375,105.713,387.324,1228.61,2214.45,2300.76,6867.57,3734.53,2121.08,2367.16,2940.53,885.954,1422.92,1431.61,518.236,575.126,776.81,335.05,139.919,315.825,143.866,16.796,34.6471,11.5336,6.47681,6.30693,40.5657,43.5536,9.69997,10.0165,9.46748,8.39597,7.04589,5.90803,4.95393,4.1779,3.59965,3.12482,2.68519,2.27075,13.6635
1998,67.7451,162.196,284.871,766.111,2004.3,2893.39,2564.07,6683.9,3275.9,1737.25,1859.37,2251.94,667.777,1061.31,1060.07,381.746,422.029,568.384,244.615,101.981,229.893,104.616,12.2042,25.1597,8.3714,4.69929,4.57471,29.4176,31.5788,7.03204,7.26073,6.86218,6.08513,5.10637,4.28155,3.59,3.02756,2.60847,2.26435,1.94576,11.5458
1999,89.6536,291.168,437.084,563.467,1249.88,2624.46,3265.3,2572.12,6136.73,2831.45,1443.48,1505.3,1791.14,524.55,826.164,819.675,293.688,323.431,434.309,186.488,77.6106,174.716,79.4226,9.2575,19.0726,6.34282,3.55914,3.46372,22.268,23.8994,5.3212,5.49362,5.1916,4.60339,3.86275,3.23867,2.71547,2.28998,1.97295,1.71265,10.2038
2000,73.9432,385.331,784.639,864.542,919.347,1637.65,2965.64,3282.03,2370.3,5338.33,2375.04,1183.12,1215.15,1430.84,415.919,651.497,643.74,229.935,252.621,338.602,145.186,60.3556,135.755,61.6706,7.18458,14.7959,4.91898,2.7595,2.68499,17.259,18.5213,4.12337,4.25667,4.02242,3.56652,2.99259,2.50903,2.10366,1.774,1.52839,9.23093
2001,40.7387,317.808,1038.39,1552,1410.73,1205.87,1855.6,2994.54,3047.06,2084.94,4545.34,1983.12,975.976,994.501,1164.7,337.253,526.776,519.394,185.22,203.239,272.15,116.606,48.446,108.918,49.4614,5.76062,11.8608,3.94253,2.21143,2.1515,13.8286,14.839,3.30343,3.41009,3.22233,2.85705,2.39724,2.00985,1.68511,1.42103,8.6182
2002,36.2259,175.095,856.434,2053.93,2532.69,1854.52,1384.22,1932.72,2911.99,2829.92,1878.65,4013.44,1726.7,841.332,851.045,991.254,285.84,445.054,437.745,155.807,170.714,228.336,97.7456,40.582,91.1882,41.3925,4.81926,9.92,3.29674,1.8489,1.79857,11.559,12.4027,2.7609,2.84991,2.69289,2.38756,2.00327,1.67952,1.40813,8.38868
2003,35.1987,155.699,471.852,1694.03,3351.95,3335.56,2151.54,1478.09,1949.87,2823.32,2666.67,1733.71,3646.68,1550.62,748.829,752.315,871.66,250.334,388.545,381.23,135.434,148.172,197.955,84.6638,35.1259,78.8849,35.7923,4.16583,8.57272,2.84841,1.59721,1.55353,9.98324,10.7111,2.38419,2.46094,2.32526,2.06155,1.7297,1.45013,8.45832
2004,116.374,151.284,419.583,933.328,2764.65,4415.83,3876.7,2307.41,1500.94,1905.26,2682.94,2482.54,1589.39,3304.49,1392.73,668.029,667.639,770.43,220.569,341.514,334.45,118.64,129.649,173.053,73.9613,30.6687,68.8456,31.2267,3.63349,7.4757,2.48351,1.39242,1.35421,8.7017,9.33553,2.07791,2.14472,2.02642,1.79656,1.50734,8.6342
2005,22.3701,500.177,407.686,829.94,1523.18,3642.01,5131.41,4156,2341.75,1465.57,1809.1,2495.61,2273.92,1438.97,2965.35,1241.33,592.301,589.564,678.204,193.693,299.332,292.708,103.713,113.235,151.037,64.5167,26.7409,60.0082,27.2111,3.1656,6.51199,2.16308,1.21265,1.17928,7.5772,8.12874,1.80923,1.86735,1.76431,1.56416,8.82914
2006,90.6903,96.1465,1347.89,806.406,1354.45,2006.53,4231.68,5499.06,4214.89,2284.22,1389.83,1680.34,2282.29,2055.32,1289.09,2638.39,1098.67,522.103,518.055,594.488,169.461,261.496,255.413,90.4169,98.6483,131.509,56.1509,23.2656,52.1957,23.6636,2.75245,5.66139,1.88035,1.05406,1.025,6.58559,7.06469,1.57236,1.62283,1.53326,9.03171
2007,22.4739,389.787,259.099,2666.15,1316.04,1784.25,2331.5,4535.38,5577.74,4111.8,2166.33,1290.95,1536.71,2062.84,1841.18,1146.91,2335.05,968.402,458.749,454.079,520.081,148.031,228.163,222.655,78.7646,85.8879,114.449,48.85,20.2353,45.3878,20.5738,2.39276,4.92107,1.63434,0.916101,0.890798,5.72314,6.13932,1.36637,1.41021,9.18024
2008,213.658,96.5928,1050.41,512.5,4351.1,1733.66,2073.27,2498.95,4600.46,5441.35,3899.44,2012.06,1180.49,1388.8,1847.69,1637.89,1014.91,2057.9,850.775,402.04,397.19,454.247,129.143,198.871,193.932,68.5662,74.7349,99.5534,42.4811,17.5934,39.4557,17.8826,2.07956,4.2766,1.42022,0.796041,0.774025,4.97276,5.33425,1.18717,9.20103
2009,27.9756,918.303,260.302,2077.73,836.396,5731.83,2014.3,2221.64,2533.99,4486.55,5158.92,3620.94,1839.55,1066.69,1243.77,1643.46,1449.19,894.338,1807.72,745.518,351.63,346.873,396.243,112.551,173.198,168.804,59.656,65.0012,86.5644,36.9308,15.2923,34.2909,15.5402,1.80702,3.7159,1.23396,0.691616,0.672468,4.32021,4.63418,9.02434
2010,140.042,120.239,2474.68,514.879,3390.85,1101.84,6660.56,2159.2,2254.17,2473.34,4258.05,4796,3314.59,1664.38,956.57,1107.79,1456.12,1278.8,786.711,1586.3,652.96,307.518,303.008,345.823,98.1599,150.97,147.076,51.96,56.6007,75.3617,32.1463,13.3094,29.8416,13.5228,1.57234,3.23316,1.07361,0.601727,0.585055,3.75856,11.8824
2011,20.6547,601.9,324.025,4894.94,840.284,4466.98,1280.35,7139.45,2190.8,2200.33,2347.64,3959.12,4391.07,2999.58,1492.89,852.194,981.756,1285.24,1125.2,690.526,1389.71,571.195,268.7,264.521,301.686,85.5847,131.572,128.136,45.2569,49.2887,65.6155,27.9854,11.5856,25.9745,11.7697,1.36844,2.81378,0.934323,0.523648,0.50913,13.6105
2012,13.6285,88.7739,1622.02,640.925,7988.51,1106.93,5190.27,1372.22,7242.53,2137.89,2087.8,2182.01,3623.44,3972.19,2689.47,1329.47,754.949,866.216,1130.44,987.261,604.729,1215.25,498.913,234.487,230.677,262.943,74.5618,114.588,111.566,39.3964,42.8992,57.1024,24.3521,10.0807,22.5991,10.2398,1.19051,2.44786,0.812799,0.455531,12.2822
2013,120.949,58.5755,239.231,3208.37,1045.98,10523.1,1286.03,5561.58,1391.6,7064.75,2027.59,1939.5,1995.9,3275.9,3559.43,2393.65,1177.06,665.698,761.418,991.254,864.067,528.487,1060.81,435.118,204.36,200.93,228.936,64.8969,99.7087,97.0592,34.2681,37.3103,49.6582,21.1758,8.7653,19.6494,8.90288,1.03505,2.12816,0.706633,11.0733
2014,50.2899,519.84,157.851,473.201,5235.96,1377.65,12216.3,1375.72,5627.27,1354.05,6683.54,1879.03,1770,1800.52,2929.34,3161.52,2115.08,1035.93,584.066,666.443,865.988,753.773,460.505,923.535,378.548,177.694,174.638,198.914,56.3718,86.593,84.2787,29.7521,32.3902,43.1065,18.3809,7.60803,17.0545,7.72695,0.898319,1.84699,10.2229
2015,39.4009,216.146,1400.88,312.231,772.241,6895.73,1598.76,13057.7,1390.18,5466.33,1278.52,6180.86,1711.04,1593.12,1606.34,2595.83,2787.07,1857.11,906.759,510.01,580.853,753.67,655.264,399.967,801.57,328.377,154.079,151.378,172.376,48.8411,75.0133,72.9994,25.7678,28.0505,37.3287,15.9164,6.58774,14.7669,6.69037,0.777795,10.45
2016,216.437,169.345,582.478,2770.96,509.552,1017.01,7999.59,1707.37,13178.7,1348.61,5154.54,1180.87,5621.62,1538.35,1419.82,1422.04,2286.21,2444.9,1624.11,791.102,444.133,505.093,654.631,568.655,346.863,694.773,284.506,133.45,131.077,149.229,42.2761,64.9223,63.1732,22.2976,24.2715,32.2982,13.771,5.6996,12.7758,5.78816,9.71314
2017,60.246,930.246,456.357,1152.15,4522.14,671.032,1179.45,8537.02,1721.47,12769.9,1270.16,4755.14,1072.76,5048.43,1369.47,1255.55,1251.08,2003.41,2135.91,1415.48,688.206,385.81,438.273,567.531,492.657,300.346,601.346,246.168,115.438,113.363,129.041,36.5524,56.1271,54.6109,19.2743,20.9796,27.9167,11.9025,4.92615,11.0419,13.397
2018,22.8974,258.937,2506.84,902.67,1880.12,5939.6,766.434,1216.36,8202.13,1579.07,11365.1,1107.8,4089.73,913.501,4267.83,1151.49,1051.41,1044.43,1668.52,1775.63,1175.06,570.684,319.654,362.88,469.659,407.532,248.371,497.161,203.48,95.4049,93.6789,106.625,30.2007,46.3713,45.1166,15.9228,17.3311,23.0614,9.83225,4.06927,20.1873
2019,17.8301,98.4131,697.782,4958.46,1472.91,2462.14,6665.55,759.646,1105.79,7076.87,1321.83,9345.47,901.003,3302.79,734.205,3418.68,920.148,838.675,831.991,1327.8,1411.93,933.815,453.311,253.819,288.062,372.744,323.383,197.06,394.412,161.413,75.6766,74.3039,84.5693,23.9528,36.7772,35.7814,12.628,13.7448,18.2891,7.79751,19.2361
2020,19.0932,76.6337,265.203,1380.2,8090.9,1929.34,2767.04,6627.8,693.651,958.664,5951.73,1091.7,7631.75,730.376,2663.91,590.084,2740.54,736.22,670.07,664.005,1058.82,1125.18,743.796,360.929,202.032,229.234,296.569,257.258,156.748,313.701,128.374,60.1832,59.089,67.2503,19.047,29.2442,28.452,10.0412,10.9291,14.5423,21.4948
2021,40.5048,82.0626,206.512,524.565,2252.06,10589.6,2161.77,2741.85,6040.88,601.523,807.87,4931.41,895.094,6214.49,591.95,2151.82,475.491,2204.32,591.358,537.66,532.365,848.378,901.121,595.458,288.863,161.656,183.39,237.225,205.759,125.359,250.865,102.654,48.1236,47.2472,53.7716,15.2292,23.3821,22.7484,8.02823,8.73804,28.8119
2022,43.3422,174.09,221.141,408.473,855.874,2942.2,11735.1,2087.47,2408.53,5025.98,486.17,642.927,3891.15,702.777,4864.4,462.437,1678.78,370.613,1716.96,460.38,418.418,414.179,659.891,700.798,463.025,224.596,125.68,142.568,184.412,159.944,97.4438,194.997,79.7917,37.4053,36.7237,41.7946,11.837,18.1738,17.6812,6.23991,29.1848
2023,63.7142,186.285,469.133,437.407,666.423,1116.89,3242.8,11212.4,1808.46,1973.8,4000.57,381.164,499.996,3012.42,542.622,3749.65,356.077,1291.71,285.015,1319.91,353.818,321.501,318.194,506.901,538.274,355.618,172.487,96.5168,109.482,141.611,122.82,74.8253,149.733,61.2692,28.722,28.1985,32.092,9.08899,13.9547,13.5764,27.1999
2024,55.1626,273.844,501.996,927.927,713.648,870.196,1234.31,3113.08,9770.8,1491.37,1581.14,3156.42,298.284,389.476,2340.12,420.797,2904.51,275.606,999.24,220.393,1020.34,273.452,248.434,245.845,391.606,415.811,274.694,133.23,74.5473,84.5593,109.372,94.8571,57.7886,115.64,47.3181,22.1818,21.7774,24.7842,7.01928,10.7769,31.4902
2025,65.8422,237.089,737.948,992.931,1513.91,931.811,961.337,1183.62,2708.17,8042,1192.43,1245.35,2466.26,232.028,302.174,1812.65,325.606,2245.87,213.001,771.982,170.223,787.912,211.13,191.791,189.776,302.273,320.939,212.011,102.825,57.5329,65.2585,84.4062,73.2038,44.5966,89.2407,36.5159,17.1179,16.8057,19.126,5.41678,32.6167
2026,64.1311,282.99,638.898,1459.62,1619.44,1970.3,1012.63,889.096,978.729,2106.03,6072.14,888.537,922.841,1823.8,171.492,223.359,1340.3,240.849,1661.86,157.662,571.566,126.058,583.586,156.4,142.09,140.609,223.975,237.819,157.109,76.1997,42.6367,48.363,62.5544,54.2528,33.0517,66.1392,27.0633,12.6867,12.4554,14.1752,28.1877
2027,62.2403,275.636,762.587,1263.7,2380.39,2104.13,2120.77,915.898,711.97,734.056,1533.16,4368.21,636.789,661.129,1307.79,123.131,160.577,964.668,173.515,1198.19,113.745,412.561,91.0259,421.535,112.999,102.679,101.625,161.897,171.919,113.582,55.0919,30.8275,34.969,45.2313,39.2295,23.8997,47.8259,19.5699,9.17407,9.00686,30.6335
2028,61.7203,267.509,742.782,1508.38,2061.99,3115.13,2359.65,2111.81,842.158,623.93,625.198,1283.11,3614.65,522.913,539.977,1063.96,99.8834,129.975,779.526,140.035,966.039,91.6369,332.176,73.2563,339.124,90.8814,82.5639,81.7018,130.141,138.183,91.286,44.2746,24.7732,28.1003,36.3457,31.5222,19.2038,38.4284,15.7244,7.37127,31.8495
2029,61.534,265.274,720.883,1469.21,2461.25,2698.79,3495.81,2353.09,1945.61,739.62,532.565,524.346,1063.93,2974.06,427.896,440.106,864.62,80.989,105.21,630.175,113.091,779.563,73.9035,267.768,59.0305,273.19,73.1957,66.4851,65.782,104.771,111.236,73.48,35.6366,19.9392,22.6163,29.2519,25.3694,15.4552,30.9267,12.6546,31.5629
2030,61.5986,264.473,714.86,1425.89,2397.34,3221.55,3029.6,3488.52,2169.95,1710.5,631.98,447.113,435.204,876.208,2435.87,349.062,357.956,701.654,65.6116,85.1219,509.338,91.3343,629.203,59.6208,215.939,47.5909,220.199,58.9873,53.572,52.9997,84.4057,89.6083,59.19,28.705,16.0604,18.2163,23.5604,20.433,12.4478,24.9084,35.6118
2031,61.8094,264.751,712.702,1413.98,2326.66,3137.94,3616.77,3023.87,3217.87,1908.3,1462,530.727,371.203,358.51,717.829,1987.58,283.974,290.555,568.562,53.0963,68.8151,411.44,73.7342,507.714,48.0912,174.13,38.3679,177.493,47.5407,43.1716,42.7069,68.0092,72.1974,47.6874,23.126,12.9386,14.6751,18.9801,16.4605,10.0276,48.7525
2032,62.0777,265.657,713.451,1409.71,2307.22,3045.43,3522.89,3609.89,2789.22,2829.81,1631.02,1227.74,440.615,305.783,293.703,585.714,1616.95,230.501,235.439,460.104,42.9241,55.5877,332.152,59.4966,409.526,38.7795,140.382,30.9264,143.049,38.3108,34.787,34.4103,54.7943,58.1663,38.4185,18.6306,10.4233,11.822,15.2899,13.26,47.3495
2033,62.3417,266.81,715.892,1411.19,2300.25,3019.93,3418.7,3515.49,3328.88,2452.13,2417.92,1369.29,1019,362.865,250.443,239.588,476.377,1312.16,186.733,190.483,371.872,34.6656,44.8654,267.956,47.9797,330.158,31.2568,113.13,24.9193,115.251,30.8635,28.0228,27.7179,44.1357,46.8503,30.9436,15.0054,8.39498,9.52145,12.3143,48.8125
2034,62.5752,267.945,718.999,1416.02,2302.67,3010.76,3389.79,3410.91,3241.03,2925.77,2094.64,2029.38,1136.19,838.984,297.124,204.252,194.82,386.498,1062.77,151.045,153.923,300.262,27.9732,36.1867,216.043,38.6732,266.058,25.184,91.1376,20.0729,92.8283,24.8572,22.5682,22.3218,35.5422,37.7274,24.9176,12.0831,6.75994,7.66695,49.2193
2035,62.7763,268.948,722.057,1422.17,2310.55,3013.92,3379.45,3381.96,3144.49,2848.44,2499.12,1757.97,1683.84,935.435,686.958,242.315,166.081,158.057,313.03,859.631,122.05,124.278,242.286,22.5613,29.175,174.132,31.1638,214.359,20.2875,73.4101,16.167,74.7607,20.0181,18.174,17.975,28.6202,30.3792,20.0641,9.72939,5.44312,45.8031
2036,62.9522,269.812,724.762,1428.22,2320.58,3024.28,3383.27,3372.24,3118.54,2764.31,2433.71,2097.97,1459,1386.64,766.107,560.36,197.072,134.769,128.039,253.248,694.755,98.5638,100.302,195.451,18.1933,23.5198,140.347,25.1131,172.715,16.3445,59.1373,13.0229,60.2183,16.1235,14.6378,14.4771,23.0504,24.4667,16.1589,7.83564,41.2697
