"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1916,75.2313,310.887,831.547,1646,2693.55,3660.95,4439.11,4987.43,5309.88,5434.42,5398.81,5241.97,4999.28,4700.64,4369.96,4025.53,3680.82,3349.68,3028.87,2727.72,2448.33,2191.51,1957.17,1744.6,1552.69,1380.1,1225.37,1087.01,963.563,853.603,755.801,668.918,591.81,523.435,462.844,409.182,361.679,319.645,282.462,249.58,1887.4
1917,75.1628,310.599,830.975,1644.97,2691.98,3658.72,4435.87,4983.17,5304.98,5429.34,5393.85,5237.3,4994.98,4696.73,4366.43,4022.38,3678.03,3342.86,3027.14,2726.16,2446.93,2190.26,1956.05,1743.6,1551.8,1379.31,1224.67,1086.39,963.012,853.115,755.369,668.535,591.472,523.135,462.579,408.948,361.473,319.462,282.301,249.437,1886.32
1918,75.0859,310.316,830.203,1643.84,2690.28,3656.41,4432.55,4978.39,5298.93,5422.65,5387.11,5230.83,4988.94,4691.18,4361.4,4017.85,3673.98,3339.25,3020.02,2723.73,2444.75,2188.31,1954.31,1742.05,1550.42,1378.08,1223.58,1085.43,962.155,852.355,754.697,667.94,590.945,522.67,462.167,408.584,361.151,319.178,282.049,249.215,1884.64
1919,75.0014,309.998,829.447,1642.31,2688.42,3654.02,4429.49,4974.18,5293.22,5415.77,5379.76,5223.59,4982.1,4684.88,4355.67,4012.68,3669.35,3335.13,3016.35,2716.95,2442.24,2186.06,1952.31,1740.26,1548.83,1376.67,1222.32,1084.31,961.169,851.482,753.924,667.256,590.34,522.134,461.694,408.165,360.781,318.851,281.76,248.96,1882.71
1920,74.9116,309.649,828.599,1640.82,2685.95,3651.68,4427.21,4971.88,5290.24,5411.59,5374.62,5218.11,4976.78,4679.95,4351.19,4008.68,3665.79,3331.98,3013.58,2714.52,2436.94,2184.52,1950.92,1739.03,1547.73,1375.69,1221.46,1083.55,960.488,850.879,753.39,666.783,589.922,521.764,461.367,407.876,360.525,318.625,281.561,248.783,1881.38
1921,74.8135,309.279,827.666,1639.14,2683.5,3648.3,4424.34,4969.27,5287.71,5408.45,5370.38,5213.03,4971.48,4674.87,4346.53,4004.49,3662.07,3328.69,3010.69,2711.98,2434.71,2179.73,1949.51,1737.77,1546.61,1374.69,1220.57,1082.76,959.791,850.262,752.843,666.3,589.494,521.386,461.032,407.58,360.264,318.394,281.357,248.603,1880.01
1922,74.7072,308.874,826.675,1637.3,2680.76,3645.05,4420.49,4966.49,5285.51,5406.51,5367.92,5209.56,4967.25,4670.46,4342.35,4000.7,3658.69,3325.72,3008.09,2709.71,2432.73,2178.01,1945.48,1736.72,1545.68,1373.87,1219.84,1082.11,959.214,849.75,752.39,665.898,589.139,521.072,460.755,407.335,360.047,318.202,281.187,248.453,1878.88
1923,74.5914,308.435,825.593,1635.34,2677.75,3641.38,4416.7,4962.44,5282.92,5404.67,5366.42,5207.59,4964.34,4666.86,4338.61,3997.17,3655.52,3322.92,3005.64,2707.58,2430.89,2176.41,1944.1,1733.27,1544.87,1373.15,1219.2,1081.54,958.712,849.306,751.996,665.55,588.831,520.799,460.514,407.122,359.858,318.036,281.04,248.323,1877.9
1924,74.4641,307.957,824.42,1633.2,2674.54,3637.26,4412.15,4958.01,5278.38,5401.76,5364.31,5205.86,4962.2,4663.88,4335.04,3993.51,3652.1,3319.87,3002.96,2705.24,2428.85,2174.65,1942.57,1731.95,1541.72,1372.36,1218.5,1080.92,958.161,848.817,751.564,665.168,588.492,520.5,460.249,406.888,359.652,317.853,280.879,248.18,1876.82
1925,74.3259,307.431,823.141,1630.87,2671.05,3633.02,4407.55,4953.63,5274.63,5398.18,5362.51,5204.88,4961.57,4662.83,4333.16,3991.04,3649.51,3317.45,3000.81,2703.38,2427.25,2173.28,1941.4,1730.95,1540.86,1369.84,1218.05,1080.52,957.807,848.504,751.287,664.922,588.275,520.308,460.079,406.738,359.519,317.736,280.775,248.089,1876.12
1926,74.1736,306.861,821.737,1628.35,2667.25,3628.22,4402.23,4948.14,5269.55,5393.88,5358.5,5202.68,4960.21,4661.83,4331.8,3988.96,3646.94,3314.8,2998.36,2701.21,2425.37,2171.65,1940,1729.75,1539.83,1368.96,1215.71,1080.03,957.37,848.116,750.943,664.618,588.006,520.07,459.869,406.552,359.355,317.591,280.647,247.975,1875.27
1927,74.005,306.232,820.212,1625.57,2663.1,3622.93,4395.98,4941.34,5262.6,5387.45,5352.96,5197.54,4956.92,4659.43,4329.83,3986.76,3644.16,3311.67,2995.25,2698.36,2422.84,2169.45,1938.09,1728.09,1538.4,1367.71,1214.63,1077.69,956.702,847.525,750.42,664.155,587.596,519.708,459.548,406.269,359.104,317.369,280.451,247.803,1873.96
1928,73.821,305.536,818.531,1622.55,2658.57,3617.37,4389.83,4934.77,5255.93,5380.95,5347.19,5192.77,4952.6,4656.88,4328.11,3985.41,3642.57,3309.53,2992.76,2695.87,2420.56,2167.44,1936.34,1726.58,1537.1,1366.6,1213.67,1076.86,954.744,847.032,749.983,663.769,587.254,519.405,459.281,406.032,358.895,317.185,280.288,247.658,1872.87
1929,73.619,304.776,816.67,1619.23,2653.63,3611.18,4382.97,4927.61,5248.59,5373.72,5340.31,5186.75,4947.64,4652.43,4325.38,3983.49,3641.03,3307.81,2990.58,2693.41,2418.13,2165.22,1934.39,1724.89,1535.63,1365.33,1212.58,1075.92,953.931,845.229,749.485,663.328,586.864,519.06,458.976,405.763,358.657,316.974,280.102,247.494,1871.63
1930,73.3981,303.942,814.64,1615.54,2648.2,3604.51,4375.55,4920.03,5241.08,5366.31,5333.22,5180.15,4941.98,4647.85,4321.31,3981.04,3639.33,3306.47,2989.07,2691.49,2415.96,2163.08,1932.43,1723.17,1534.15,1364.05,1211.47,1074.97,953.111,844.522,747.901,662.897,586.484,518.723,458.678,405.499,358.424,316.768,279.92,247.333,1870.41
1931,73.1553,303.03,812.412,1611.53,2642.16,3597.01,4367.07,4910.99,5232.12,5357.65,5324.88,5172.31,4934.77,4641.66,4316.24,3976.55,3636.41,3304.3,2987.3,2689.62,2413.78,2160.73,1930.16,1721.11,1532.33,1362.47,1210.11,1073.79,952.089,843.637,747.135,661.372,585.993,518.29,458.294,405.16,358.124,316.503,279.686,247.126,1868.85
1932,72.8909,302.028,809.974,1607.12,2635.6,3588.86,4358.16,4901.8,5222.93,5348.96,5316.76,5164.68,4927.75,4635.31,4310.89,3972.25,3632.64,3301.95,2985.62,2688.27,2412.33,2158.98,1928.24,1719.24,1530.64,1360.99,1208.82,1072.68,951.13,842.81,746.42,660.754,584.698,517.903,457.953,404.858,357.857,316.267,279.477,246.942,1867.45
1933,72.6024,300.936,807.294,1602.3,2628.39,3579.95,4348.3,4891.8,5213.15,5339.56,5308.12,5156.8,4920.46,4628.7,4304.98,3967.3,3628.7,3298.52,2983.48,2686.75,2411.11,2157.67,1926.67,1717.53,1528.97,1359.48,1207.5,1071.53,950.142,841.958,745.686,660.12,584.15,516.757,457.61,404.555,357.589,316.03,279.268,246.757,1866.05
1934,72.2887,299.745,804.376,1597,2620.52,3570.26,4337.8,4881.2,5203.06,5330.1,5299.32,5148.92,4913.43,4622.31,4299.26,3962.25,3624.54,3295.26,2980.67,2685.09,2409.98,2156.79,1925.7,1716.3,1527.6,1358.13,1206.28,1070.46,949.22,841.165,745.005,659.535,583.646,516.323,456.641,404.291,357.356,315.824,279.086,246.596,1864.84
1935,71.9463,298.45,801.193,1591.22,2611.84,3559.53,4325.95,4869.25,5191.59,5319.58,5289.74,5140.2,4905.75,4615.54,4293.16,3956.84,3619.79,3291.36,2977.62,2682.46,2408.4,2155.7,1924.84,1715.36,1526.45,1356.86,1205.04,1069.34,948.239,840.318,744.276,658.909,583.108,515.859,456.241,403.421,357.11,315.607,278.894,246.427,1863.56
1936,71.5719,297.037,797.731,1584.93,2602.4,3547.71,4312.84,4855.75,5178.62,5307.58,5279.02,5130.63,4897.17,4608.07,4286.64,3951.02,3614.65,3286.87,2973.93,2679.57,2405.92,2154.18,1923.76,1714.51,1525.54,1355.77,1203.84,1068.19,947.195,839.405,743.487,658.229,582.522,515.355,455.807,403.046,356.323,315.373,278.687,246.244,1862.17
1937,71.1606,295.491,793.953,1578.08,2592.09,3534.81,4298.3,4840.66,5163.8,5293.83,5266.61,5119.75,4887.61,4599.59,4279.31,3944.66,3609.01,3281.9,2969.61,2676.01,2403.1,2151.75,1922.23,1713.39,1524.63,1354.83,1202.76,1067.03,946.083,838.404,742.611,657.471,581.868,514.791,455.32,402.625,355.958,314.648,278.455,246.039,1860.62
1938,70.7073,293.793,789.821,1570.6,2580.9,3520.88,4282.85,4824.61,5148.03,5278.95,5253.23,5107.97,4877.47,4590.82,4271.64,3938.09,3603.36,3276.93,2965.25,2672.24,2400.02,2149.34,1920.15,1712.1,1523.71,1354.09,1201.99,1066.12,945.103,837.458,741.759,656.726,581.224,514.236,454.842,402.213,355.603,314.341,277.828,245.845,1859.16
1939,70.2059,291.921,785.282,1562.43,2568.68,3505.75,4266.23,4807.76,5131.63,5263.57,5239.22,5095.72,4866.95,4581.97,4264.11,3931.6,3597.89,3272.28,2961.19,2668.71,2396.99,2146.89,1918.28,1710.5,1522.79,1353.47,1201.51,1065.59,944.437,836.713,741.031,656.068,580.651,513.742,454.418,401.85,355.291,314.074,277.597,245.327,1857.96
1940,69.6555,289.851,780.279,1553.45,2555.32,3489.22,4248.06,4789.35,5113.98,5247.07,5224.22,5082.39,4855.53,4572.31,4256.1,3924.87,3592.14,3267.47,2957.13,2665.18,2393.94,2144.28,1916.19,1708.91,1521.44,1352.72,1201.02,1065.22,944.013,836.163,740.407,655.456,580.098,513.26,454.004,401.495,354.988,313.813,277.374,245.136,1856.54
1941,69.0534,287.579,774.746,1543.55,2540.63,3470.98,4227.62,4768.03,5093,5227.36,5206.08,5066.08,4841.14,4559.99,4245.65,3916.13,3584.73,3261.11,2951.76,2660.6,2389.94,2140.81,1913.19,1706.46,1519.5,1351.05,1199.93,1064.41,943.354,835.497,739.663,654.677,579.354,512.593,453.42,400.989,354.551,313.436,277.048,244.853,1854.47
1942,68.4011,285.093,768.673,1532.61,2524.45,3451.04,4205.52,4744.97,5070.08,5205.57,5186.14,5048.1,4825.23,4546.11,4233.87,3906.21,3576.47,3254.13,2945.78,2655.56,2385.65,2137.07,1909.95,1703.66,1517.19,1349.22,1198.36,1063.36,942.564,834.848,739.015,653.967,578.62,511.896,452.795,400.442,354.076,313.025,276.693,244.546,1852.25
1943,67.7155,282.4,762.028,1520.6,2506.55,3429.1,4181.38,4719.99,5045.12,5181.5,5163.79,5028.02,4807.37,4530.49,4220.35,3894.78,3566.86,3246.13,2939.03,2649.78,2380.76,2132.9,1906.32,1700.51,1514.47,1346.97,1196.55,1061.8,941.491,834.021,738.328,653.295,577.905,511.168,452.11,399.829,353.539,312.559,276.288,244.195,1849.74
1944,67.002,279.569,754.829,1507.45,2486.88,3404.32,4152.17,4686.26,5008,5143.07,5126.12,4992.6,4774.99,4501.2,4194.16,3871.55,3546.55,3228.42,2923.66,2636.36,2368.98,2122.62,1897.31,1692.56,1507.47,1340.82,1191.23,1057.26,937.502,830.758,735.548,650.874,575.707,509.118,450.214,398.115,352.017,311.218,275.11,243.161,1842.08
1945,66.2574,276.623,747.264,1493.21,2465.35,3376.93,4118.51,4644.36,4957.7,5087.51,5069.21,4937.33,4723.18,4453.7,4151.03,3832.73,3511.84,3197.69,2896.52,2612.49,2347.92,2103.99,1880.91,1678.09,1494.66,1329.49,1181.23,1048.51,929.897,824.056,729.852,645.93,571.368,505.231,446.683,394.92,349.16,308.686,272.876,241.193,1827.38
1946,65.4927,273.549,739.389,1478.24,2442.01,3346.73,4080.17,4593.69,4892.81,5011.35,4987.73,4855.87,4645.22,4381.1,4084.57,3772.39,3457.44,3148.92,2853.12,2573.96,2313.82,2073.78,1854.11,1654.4,1473.7,1310.91,1164.79,1033.97,917.117,812.861,719.97,637.391,563.898,498.656,440.827,389.661,344.447,304.491,269.163,237.914,1802.77
1947,64.7936,270.392,731.173,1462.66,2417.55,3315.6,4046.94,4559.32,4852.84,4962.16,4930.55,4795.27,4585.39,4324.67,4032.81,3725.7,3415.57,3111.6,2819.98,2544.75,2288.11,2051.21,1834.23,1636.85,1458.26,1297.3,1152.75,1023.34,907.74,804.651,712.811,631.082,558.498,493.955,436.697,385.973,341.115,301.49,266.485,235.543,1785.03
1948,64.1528,267.506,722.734,1446.41,2392.1,3283,4012.95,4531.75,4831.95,4940.56,4902.35,4760.4,4547.52,4287.27,3997.96,3694.28,3387.78,3087.11,2798.52,2525.99,2271.86,2037.13,1822.06,1626.26,1448.99,1289.22,1145.68,1017.12,902.264,799.842,708.641,627.49,555.345,491.325,434.437,383.998,339.337,299.856,264.992,234.201,1775.03
1949,63.5772,264.86,715.019,1429.72,2365.55,3248.8,3975.04,4497.15,4807.89,4925.38,4887.38,4739.47,4520.5,4257.58,3968.71,3667.27,3363.72,3066.1,2780.23,2510.13,2258.15,2025.38,1811.98,1617.63,1441.54,1282.74,1140.08,1012.24,897.981,796.085,705.352,624.657,552.925,489.207,432.704,382.524,338.054,298.693,263.909,233.202,1767.43
1950,63.1101,262.484,707.948,1414.46,2338.25,3212.85,3934.36,4456.57,4774.25,4904.64,4876.41,4729.03,4504.49,4235.92,3944.61,3643.57,3342.01,3046.95,2763.69,2495.87,2245.9,2014.88,1803.08,1610.07,1435.13,1277.25,1135.33,1008.15,894.444,792.989,702.644,622.294,550.903,487.496,431.21,381.327,337.046,297.821,263.113,232.449,1761.39
1951,62.8057,260.555,701.596,1400.47,2313.28,3175.66,3890.32,4409.84,4729.53,4868.39,4853.85,4716.4,4492.64,4219.11,3922.87,3619.9,3318.99,3025.98,2745.25,2479.96,2232.18,2003.1,1792.97,1601.47,1427.81,1271.03,1129.98,1003.52,890.451,789.526,699.611,619.639,548.583,485.504,429.517,379.847,335.848,296.805,262.232,231.648,1754.65
1952,62.7287,259.298,696.441,1387.9,2290.4,3141.61,3844.39,4358.05,4675.94,4817.81,4812.62,4689.22,4475.49,4203.15,3902.78,3595.78,3293.61,3001.67,2723.2,2460.57,2215.39,1988.56,1780.42,1590.65,1418.55,1263.08,1123.18,997.644,885.335,785.093,695.751,616.25,545.611,482.901,427.268,377.918,334.157,295.408,261.035,230.605,1746
1953,62.9778,258.981,693.082,1377.71,2269.85,3110.58,3803.3,4306.82,4621.31,4763.52,4762.93,4649.7,4449.99,4187.39,3888.28,3577.61,3271.89,2978.91,2701.5,2440.97,2198.21,1973.73,1767.62,1579.63,1409.06,1254.97,1116.23,991.701,880.207,780.635,691.89,612.891,542.664,480.317,425.005,375.964,332.483,293.941,259.824,229.569,1737.59
1954,63.6522,260.009,692.233,1371.06,2253.19,3082.84,3766.4,4262.25,4569.14,4710.41,4711.94,4604.35,4415.05,4165.95,3875.95,3566.39,3257.25,2960.99,2682.59,2422.93,2181.97,1959.57,1755.46,1569.18,1400.1,1247.3,1109.71,986.142,875.474,776.566,688.362,609.845,540.02,478,422.977,374.191,330.957,292.638,258.684,228.636,1730.3
1955,64.8365,262.793,694.982,1369.38,2242.32,3060.21,3732.89,4221.18,4522.36,4657.89,4660.12,4555.79,4372.7,4133.91,3856.74,3555.66,3247.56,2948.22,2666.88,2406.36,2166.2,1945.41,1743.15,1558.64,1391.07,1239.58,1103.1,980.537,870.707,772.515,684.885,606.834,537.424,475.749,421.006,372.466,329.449,291.342,257.579,227.67,1723.34
1956,66.5548,267.683,702.424,1374.82,2239.57,3045.43,3705.36,4183.26,4478.18,4609.45,4607.35,4504.87,4325.79,4093.51,3826.37,3537.39,3237.2,2938.92,2654.89,2391.83,2150.99,1930.99,1730.23,1547.42,1381.47,1231.35,1096.07,974.524,865.6,768.168,681.187,603.658,534.672,473.375,418.946,370.662,327.87,289.962,256.392,226.656,1716.05
1957,68.6523,274.777,715.493,1389.54,2248.45,3041.44,3686.27,4149.62,4433.67,4559.27,4553.96,4448.39,4272.15,4044.57,3784.27,3505.18,3216.56,2925.9,2643.23,2378.12,2135.35,1915.05,1715.28,1534.05,1369.83,1221.34,1087.45,967.111,859.224,762.715,676.514,599.654,531.214,470.367,416.338,368.391,325.877,288.214,254.861,225.331,1706.63
