"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1991,30051.6,14621.9,8252.97,9838.62,13590,4592.94,8097.4,8578.74,3151.54,3475.86,4623.98,1960.45,805.664,1795.02,808.517,93.3819,191.698,63.3835,35.4187,34.3373,220.739,237.532,52.2123,54.162,51.2245,45.3897,38.0401,31.8627,26.6899,22.4867,19.3607,16.7946,14.417,12.1756,10.1824,8.51368,7.1637,6.08077,5.20584,4.48906,31.1323
1992,11233.8,26210,12752.5,7197.8,8577.8,11768.8,3866.06,6508.75,6614.21,2367.03,2576.87,3409.96,1443.53,593.285,1322.76,596.297,68.9258,141.591,46.8432,26.1882,25.3983,163.323,175.79,38.6477,40.0968,37.9265,33.6095,28.1694,23.5962,19.7663,16.654,14.3392,12.4389,10.6781,9.01816,7.54193,6.30597,5.30609,4.504,3.85596,26.3848
1993,14105.2,9797.77,22859.1,11122,6275.11,7426.27,9905.66,3110.91,5030.51,4984.51,1761.39,1907.33,2519.43,1066.28,438.393,977.942,441.095,51.0108,104.833,34.6938,19.4013,18.8201,121.043,130.3,28.6498,29.7265,28.1194,24.92,20.8872,17.4968,14.6573,12.3497,10.6333,9.22428,7.9186,6.68765,5.59295,4.67641,3.93493,3.34011,22.4263
1994,12741.5,12302.1,8545.06,19936.3,9695.34,5419.41,6169.38,7726.48,2292.12,3577.37,3484.37,1223.15,1322.3,1747.35,740.328,304.752,680.587,307.269,35.5625,73.131,24.2146,13.5466,13.145,84.5638,91.049,20.0225,20.7775,19.6561,17.4209,14.6025,12.2328,10.248,8.63478,7.43488,6.44977,5.53689,4.67623,3.91081,3.26995,2.75149,18.0173
1995,7933.22,11112.7,10729.2,7452.53,17380.8,8388.68,4540.62,4905.07,5859.13,1687.65,2596.5,2515.1,881.76,953.689,1261.6,535.148,220.527,492.943,222.72,25.7927,53.066,17.5776,9.83655,9.5472,61.4303,66.1511,14.5489,15.0989,14.285,12.6612,10.6134,8.89134,7.44884,6.27643,5.40433,4.68833,4.0248,3.39921,2.84283,2.37699,15.0973
1996,5830.82,6919.09,9691.93,9357.39,6497.15,15028.9,7002.98,3578.63,3669.99,4244.76,1203.95,1841.76,1782.02,625.217,677.129,897.011,380.979,157.165,351.617,158.979,18.4212,37.9168,12.564,7.03281,6.82741,43.9376,47.3204,10.4085,10.8028,10.2211,9.05978,7.59472,6.36265,5.33053,4.49161,3.86757,3.35521,2.88038,2.43269,2.03452,12.5059
1997,8928.23,5085.45,6034.46,8452.76,8158.11,5623.06,12606.9,5581.19,2721.75,2709.36,3086.94,870.055,1328.35,1285.16,451.184,489.059,648.404,275.591,113.758,254.633,115.175,13.3499,27.4852,9.10922,5.09979,4.95145,31.868,34.3242,7.55033,7.83675,7.41503,6.57271,5.50997,4.61618,3.86742,3.2588,2.80606,2.43434,2.08984,1.76503,10.5498
1998,16018.8,7786.9,4435.25,5262.92,7369.26,7056.05,4700.07,9965.84,4196.69,1984.94,1947.98,2208.57,622.123,950.883,921.44,324.009,351.7,466.838,198.609,82.0441,183.756,83.1553,9.6421,19.8574,6.5827,3.68599,3.57928,23.0391,24.817,5.45939,5.66679,5.36207,4.75312,3.98468,3.33839,2.79693,2.3568,2.0294,1.76058,1.51143,8.90654
1999,21198.6,13971.1,6791.36,3868.2,4588.59,6387.52,5972.58,3829.86,7844.61,3230.4,1509.89,1473.51,1666.63,469.047,716.759,694.612,244.289,265.219,352.108,149.822,61.8988,138.651,62.7495,7.2765,14.9864,4.96819,2.78204,2.70158,17.3899,18.7322,4.12087,4.27746,4.04748,3.58784,3.00782,2.51997,2.11126,1.77904,1.5319,1.32898,7.86407
2000,17465.1,18488.7,12184.9,5923.09,3372.83,3979.79,5413.5,4875.9,3025.4,6076.4,2480.37,1156.22,1128.48,1277.85,360.136,551.063,534.649,188.21,204.492,271.652,115.644,47.7962,107.094,48.479,5.62271,11.582,3.84001,2.15048,2.08843,13.4439,14.4821,3.18602,3.30717,3.12942,2.77409,2.32564,1.94846,1.63246,1.37558,1.1845,7.10831
2001,9629.99,15232.5,16125,10627.1,5165.14,2928.53,3382.11,4439.53,3880.1,2369.47,4735.86,1935.04,904.964,886.576,1007.43,284.77,436.8,424.613,149.704,162.851,216.54,92.2506,38.1497,85.5182,38.7258,4.49276,9.25643,3.0695,1.71921,1.66977,10.7497,11.5806,2.54782,2.64481,2.50274,2.21861,1.86,1.55836,1.30564,1.1002,6.63273
2002,8556.85,8398.96,13285.2,14063.6,9267.89,4494.86,2521.74,2862.32,3703.03,3211.34,1956.07,3910.47,1599.95,749.472,735.378,836.734,236.777,363.504,353.608,124.739,135.751,180.567,76.9456,31.827,71.3564,32.3169,3.7496,7.72591,2.56212,1.4351,1.39388,8.97382,9.66771,2.127,2.208,2.08942,1.85223,1.55285,1.30103,1.09004,6.45606
2003,8320.12,7463,7325.28,11586.9,12265.5,8080.36,3912.55,2188.92,2478.58,3201.96,2774.71,1689.44,3376.7,1381.38,647.029,634.824,722.292,204.387,313.771,305.225,107.67,117.175,155.856,66.4154,27.4713,61.5906,27.894,3.23642,6.66852,2.21146,1.23868,1.20311,7.74561,8.34453,1.83589,1.9058,1.80345,1.59872,1.34032,1.12296,6.51329
2004,27432.1,7256.53,6508.98,6388.87,10105.6,10697.1,7046.34,3411.23,1908.08,2160.25,2790.44,2417.94,1472.15,2942.32,1203.65,563.776,553.137,629.345,178.085,273.392,265.945,93.8134,102.095,135.798,57.8679,23.9358,53.6641,24.3041,2.8199,5.81029,1.92685,1.07927,1.04827,6.74876,7.2706,1.59961,1.66053,1.57135,1.39297,1.16782,6.65347
2005,5298.61,23925.3,6328.9,5676.91,5572.09,8813.08,9326.72,6141.15,2971.83,1661.83,1881.11,2429.58,2105.1,1281.62,2561.42,1047.81,490.775,481.509,547.845,155.022,237.985,231.502,81.6633,88.872,118.21,50.3731,20.8357,46.7136,21.1563,2.45467,5.05775,1.67728,0.939479,0.912498,5.87466,6.32891,1.39243,1.44546,1.36782,1.21255,6.80827
2006,21369.3,4621.27,20866.9,5519.85,4951.13,4859.34,7683.1,8125.47,5346.26,2585.6,1445.21,1635.42,2111.84,1829.56,1113.77,2225.83,910.49,426.444,418.384,476.017,134.695,206.779,201.144,70.9542,77.2173,102.708,43.7669,18.1032,40.5873,18.3817,2.13275,4.39443,1.45731,0.816267,0.792824,5.1042,5.49887,1.20981,1.25588,1.18843,6.96889
2007,5319.13,18637.6,4030.52,18199.4,4814.14,4317.8,4236.47,6694.32,7074.74,4651.95,2248.72,1256.49,1421.54,1835.37,1589.88,967.795,1934.02,791.097,370.516,363.506,413.574,117.025,179.651,174.755,61.645,67.0861,89.2319,38.0244,15.7279,35.2618,15.9698,1.85291,3.81783,1.26609,0.709163,0.688795,4.43447,4.77735,1.05107,1.0911,7.08698
2008,50249.9,4639.17,16255.1,3515.28,15872.6,4198.35,3764.45,3691.45,5828.89,6155.98,4045.7,1954.93,1092.06,1235.3,1594.74,1381.33,840.8,1680.17,687.244,321.869,315.776,359.265,101.657,156.058,151.804,53.5489,58.2753,77.5123,33.0303,13.6622,30.6305,13.8723,1.60954,3.31638,1.0998,0.616018,0.598326,3.85202,4.14987,0.913017,7.10393
2009,6600.7,43826.3,4046.13,14177.1,3065.87,13842.3,3659.96,3279.33,3213.16,5070.29,5352.23,3516.33,1698.76,948.825,1073.17,1385.35,1199.91,730.349,1459.42,596.942,279.573,274.278,312.05,88.2968,135.547,131.852,46.5107,50.6158,67.3243,28.6888,11.8664,26.6044,12.0489,1.39798,2.88048,0.955241,0.535048,0.519682,3.34571,3.60441,6.96319
2010,32883,5756.91,38223.8,3528.9,12364.7,2673.78,12068.8,3189.44,2856.23,2797.4,4412.92,4657.38,3059.43,1477.91,825.42,933.561,1205.09,1043.76,635.297,1269.47,519.244,243.182,238.575,271.43,76.8029,117.903,114.688,40.4561,44.0267,58.5602,24.9542,10.3217,23.1411,10.4804,1.21599,2.5055,0.830887,0.465396,0.452029,2.91016,9.1919
2011,4865.35,28679.4,5020.98,33337.5,3077.77,10783.4,2331.17,10516.9,2777.91,2486.78,2434.99,3840.63,4053,2662.24,1285.99,718.211,812.291,1048.54,908.153,552.755,1104.53,451.776,211.584,207.575,236.16,66.823,102.582,99.7852,35.1991,38.3057,50.9506,21.7115,8.98042,20.134,9.11853,1.05798,2.17992,0.722917,0.40492,0.39329,10.5295
2012,3207.94,4243.4,25013.2,4379.13,29075.6,2684.08,9400.92,2031.14,9158.06,2417.92,2163.87,2118.39,3340.89,3525.39,2315.59,1118.51,624.669,706.49,911.961,789.86,480.755,960.655,392.928,184.023,180.536,205.398,58.1187,89.2197,86.7871,30.614,33.316,44.3138,18.8833,7.81063,17.5113,7.93075,0.920167,1.89596,0.62875,0.352175,9.49995
2013,28249.4,2797.86,3700.95,21815.7,3819.26,25355.5,2339.71,8189.24,1768.13,7967.93,2102.92,1881.52,1841.71,2904.28,3064.5,2012.8,972.233,542.969,614.084,792.676,686.544,417.87,834.995,341.53,159.952,156.921,178.53,50.5162,77.549,75.4346,26.6094,28.958,38.5171,16.4132,6.78893,15.2207,6.89333,0.799801,1.64795,0.546504,8.56337
2014,11737.6,24638.2,2440.2,3227.83,19026.4,3330.12,22084.8,2034.65,7112.21,1534.42,6912.13,1824.01,1631.91,1597.42,2519.16,2658.27,1746.06,843.424,471.048,532.758,687.713,595.645,362.548,724.459,296.321,138.779,136.151,154.9,43.8302,67.2852,65.4508,23.0877,25.1254,33.4195,14.241,5.89044,13.2063,5.98103,0.693951,1.42985,7.90424
2015,9197.63,10237.2,21488.6,2128.25,2815.11,16588.3,2899.52,19189.2,1764.72,6161.54,1328.46,5982.47,1578.47,1412.18,1382.34,2180.02,2300.47,1511.09,729.944,407.68,461.097,595.219,515.54,313.795,627.043,256.477,120.12,117.845,134.074,37.9373,58.2389,56.6512,19.9837,21.7475,28.9265,12.3264,5.09852,11.4308,5.17693,0.600655,8.07921
2016,50018.8,8021.87,8928.5,18741.6,1856.15,2454.32,14438.1,2517.08,16622.4,1526.72,5327.22,1148.29,5170.82,1364.37,1220.72,1195.02,1884.75,1989.02,1306.58,631.183,352.534,398.737,514.732,445.836,271.372,542.278,221.808,103.883,101.916,115.953,32.8098,50.3677,48.9947,17.2829,18.8083,25.0171,10.6605,4.40946,9.88598,4.47729,7.50681
2017,13945.8,43624.7,6996.4,7787.12,16345.5,1618.19,2135.5,12524.6,2178.13,14363.5,1318.35,4599.03,991.298,4464.16,1178.02,1054.11,1032.01,1627.8,1717.97,1128.59,545.225,304.535,344.458,444.673,385.161,234.443,468.489,191.628,89.749,88.0503,100.177,28.3461,43.5154,42.3293,14.9317,16.2496,21.6138,9.21027,3.80961,8.54112,10.3538
2018,5307.37,12163.1,38047.7,6101.96,6790.95,14211.5,1386.08,1788.39,10312.8,1778.8,11700.9,1074.28,3752.88,810.297,3655.02,965.889,865.324,848.019,1338.64,1413.68,929.154,449.052,250.895,283.855,366.509,317.506,193.285,386.277,158.012,74.0092,72.6116,82.6151,23.3774,35.8884,34.9108,12.315,13.4021,17.8264,7.59639,3.14208,15.5842
2019,4144.28,4628.91,10608.1,33183.3,5320.97,5886.35,11953.3,1114.04,1390.58,7904.11,1359.86,8970.05,827.318,2903.79,629.626,2850.23,755.416,678.355,666.031,1052.91,1113.23,732.352,354.194,198.007,224.118,289.477,250.841,152.735,305.289,124.899,58.5057,57.4054,65.3181,18.4838,28.377,27.6048,9.73798,10.5978,14.0965,6.00706,14.8086
2020,4453.67,3614.5,4037.12,9251.84,28936.3,4613.22,4957.69,9636.32,869.812,1070.55,6068.72,1046.7,6933.67,642.338,2263.56,492.47,2235.53,593.822,534.193,525.226,831.238,879.621,579.064,280.208,156.712,177.436,229.241,198.685,120.996,241.88,98.9667,46.3619,45.4928,51.7659,14.6493,22.4908,21.8792,7.71834,8.39995,11.1732,16.4992
2021,9444.55,3884.34,3152.39,3520.97,8067.52,25066,3872.86,3981.14,7506.19,669.496,823.268,4684.52,812.068,5406.19,503.013,1779,388.18,1766.24,470.03,423.448,416.816,660.258,699.181,460.532,222.947,124.73,141.262,182.542,158.237,96.3761,192.682,78.8432,36.9371,36.2464,41.246,11.6726,17.9211,17.4342,6.15033,6.69355,22.0512
2022,10231.9,8237.22,3387.72,2749.34,3070.05,6975.02,20798.8,3025.94,2981.9,5528.61,492.496,608.85,3489.42,609.152,4080.23,381.573,1355.07,296.646,1353.26,360.863,325.621,320.924,508.861,539.275,355.421,172.143,96.343,109.144,141.071,122.309,74.5042,148.97,60.9621,28.5619,28.0293,31.8968,9.02707,13.8598,13.4834,4.75668,22.2318
2023,15057.1,8923.91,7184.06,2954.57,2397.1,2651.03,5753.23,16060.9,2231.7,2159.47,3998.16,358.199,446.251,2576.86,452.812,3049.61,286.452,1020.85,224.102,1024.56,273.681,247.286,243.977,387.173,410.579,270.738,131.18,73.4402,83.2183,107.582,93.2878,56.8327,113.647,46.5102,21.7922,21.3867,24.3385,6.88819,10.576,10.289,20.595
2024,13022.8,13132.3,7782.96,6265.53,2576.1,2071.15,2192.11,4461.55,11906,1624.98,1570.32,2924,263.982,331.345,1925.88,340.258,2301.64,216.951,775.296,170.568,781.139,208.939,188.986,186.61,296.326,314.398,207.398,100.521,56.2895,63.7962,82.486,71.5345,43.5841,87.16,35.6725,16.7149,16.4045,18.6691,5.28378,8.11277,23.6914
2025,15522.7,11358,11453.3,6787.86,5462.76,2225.54,1711.28,1696.43,3297.08,8638.93,1177.58,1144.72,2148.49,195.472,247.01,1443.73,256.226,1739.45,164.426,588.909,129.79,595.209,159.378,144.28,142.56,226.495,240.406,158.638,76.9073,43.0747,48.8265,63.1382,54.7606,33.3667,66.7308,27.3125,12.7982,12.5608,14.2952,4.04592,24.3538
2026,15078,13538.4,9905.79,9988.85,5916.1,4702.65,1805.89,1272.25,1184.76,2245.53,5872.83,806.973,792.94,1503.88,138.075,175.798,1033.77,184.357,1256.34,119.116,427.631,94.4197,433.631,116.244,105.325,104.142,165.547,175.79,116.038,56.2697,31.5223,35.7372,46.218,40.0894,24.4291,48.8593,19.9988,9.37142,9.19789,10.4681,20.7974
2027,14583.4,13150.5,11807.3,8639.14,8705.15,5083.07,3773.43,1307.8,855.36,772.925,1461.73,3859.97,537.279,534.586,1024.97,94.9545,121.775,720.22,129.025,882.408,83.897,301.856,66.7634,307.029,82.3922,74.7147,73.923,117.569,124.893,82.4666,39.9997,22.4121,25.4126,32.8694,28.5134,17.3763,34.7554,14.2264,6.66674,6.54346,22.2434
2028,14475.9,12719.1,11469.3,10297.8,7533.41,7542.68,4280.06,3059.26,1034.33,670.091,605.071,1147.64,3042.57,425.148,424.454,816.115,75.7785,97.3599,576.655,103.423,707.951,67.3574,242.481,53.6542,246.827,66.2542,60.0929,59.4658,94.5883,100.49,66.3587,32.1887,18.0364,20.4519,26.4538,22.9486,13.9853,27.9732,11.4504,5.3659,23.1701
2029,14453.8,12625.4,11093.1,10003,8979.78,6528.17,6355.1,3474.63,2423.92,811.909,525.622,475.983,906.309,2411.91,338.146,338.53,652.365,60.6824,78.0751,462.949,83.1031,569.248,54.1898,195.161,43.1981,198.776,53.3673,48.4121,47.9129,76.2192,80.9811,53.4791,25.9424,14.5369,16.4842,21.3222,18.4973,11.2728,22.5478,9.22971,23.002
2030,14493,12606.2,11011.3,9674.86,8722.75,7781.89,5501.65,5161.82,2754.92,1904.14,637.354,413.792,376.16,718.944,1919.61,269.867,270.775,522.725,48.6918,62.7173,372.209,66.8602,458.231,43.6399,157.218,34.8085,160.204,43.0182,39.0287,38.63,61.4568,65.3003,43.1257,20.9208,11.7234,13.2941,17.1961,14.918,9.09155,18.1851,25.9956
2031,14564.7,12640.3,10994.5,9603.54,8436.6,7559.13,6558.17,4468.54,4092.55,2164.1,1494.72,501.74,327.004,298.388,572.187,1531.97,215.85,216.961,419.428,39.1131,50.4234,299.453,53.8198,369.013,35.1547,126.682,28.0533,129.134,34.6796,31.4665,31.1474,49.5556,52.6572,34.7772,16.8713,9.45438,10.7213,13.8683,12.0312,7.33231,35.632
2032,14646.4,12702.9,11024.3,9588.91,8374.41,7311.03,6369.81,5325.55,3541.88,3213.86,1698.26,1176.32,396.389,259.322,237.414,456.519,1225.01,172.908,174.044,336.835,31.4385,40.5574,240.99,43.3308,297.194,28.3201,102.073,22.6075,104.079,27.9536,25.3656,25.1099,39.9517,42.4538,28.0392,13.6028,7.62292,8.64451,11.1821,9.70091,34.643
2033,14723.2,12774.1,11078.9,9614.86,8361.64,7256.9,6159.69,5170.73,4219.1,2779.92,2520.67,1335.79,928.856,314.193,206.234,189.335,364.886,980.881,138.646,139.713,270.631,25.2768,32.6261,193.945,34.8835,239.318,22.8096,82.2255,18.2138,83.8596,22.5248,20.4406,20.2355,32.1974,34.2149,22.5982,10.9634,6.14388,6.96733,9.01265,35.7412
2034,14789.7,12841.1,11141,9662.47,8384.27,7245.64,6113.2,4998.63,4094.75,3309.94,2179.32,1981.79,1054.33,735.942,249.773,164.406,151.274,292.061,786.234,111.258,112.213,217.513,20.3267,26.2478,156.082,28.0806,192.687,18.3681,66.2226,14.6704,67.5505,18.1452,16.4671,16.3024,25.9401,27.5661,18.2072,8.83323,4.95019,5.6137,36.0595
2035,14846.3,12899.1,11199.4,9716.66,8425.78,7265.17,6103.35,4960.27,3957.77,3211.76,2594.33,1713.1,1563.92,835.21,584.95,199.082,131.336,121.064,234.069,630.828,89.346,90.1756,174.891,16.3505,21.1205,125.625,22.6058,155.144,14.7911,53.3319,11.8156,54.4088,14.6158,13.2646,13.1323,20.8964,22.2066,14.6675,7.11602,3.98789,33.5725
2036,14894.8,12948.4,11250,9767.61,8473.03,7301.06,6119.44,4951.67,3926.74,3103.76,2516.91,2038.95,1351.65,1238.69,663.747,466.164,159.013,105.092,97.0114,187.777,506.515,71.7892,72.4953,140.661,13.1548,16.9969,101.119,18.1989,124.915,11.9103,42.9479,9.51562,43.8198,11.7718,10.6838,10.5775,16.8314,17.887,11.8145,5.73192,30.2551
