"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
2018,5295.24,12298.8,38992.1,6326.87,7149.93,15083.4,1485.89,1934.06,11331.6,1983.35,13271.6,1231.9,4399.29,963.661,4410.28,1183.53,1078.57,1070.34,1712.39,1832.63,1220.09,596.551,337.264,386.117,503.474,440.31,271.337,551.01,229.213,109.442,109.792,127.928,37.1305,58.7016,58.7093,21.2355,23.7569,32.6858,14.513,6.29472,40.1374
2019,4123.27,4676.44,10861.4,34434.9,5586.18,6273.45,12842.8,1206.99,1518.63,8804.99,1548.67,10477,984.039,3551.13,784.573,3615.04,975.228,892.347,888.313,1424.64,1527.58,1018.52,498.588,282.147,323.263,421.775,369.045,227.513,462.169,192.309,91.8415,92.1526,107.391,31.1738,49.2895,49.3002,17.8335,19.9521,27.4524,12.1897,39.0021
2020,4363.02,3641.43,4129.89,9591.99,30403.8,4902.55,5348.75,10464.2,951.67,1185.02,6900.97,1226.35,8389.83,795.908,2895.86,643.956,2982.08,807.602,741.189,739.56,1188.24,1275.93,851.701,417.307,236.323,270.921,353.651,309.559,190.901,387.897,161.439,77.1126,77.3851,90.1927,26.184,41.4034,41.4153,14.9821,16.7628,23.0651,43.0134
2021,8789.03,3853.16,3215.84,3647.2,8468.8,26661,4167.77,4343.49,8239.69,743.61,931.911,5489.71,987.113,6822.54,652.606,2389.91,534.118,2483,674.449,620.418,620.175,997.847,1072.69,716.682,351.406,199.119,228.378,298.233,261.132,161.079,327.37,136.272,65.1009,65.3388,76.1602,22.112,34.967,34.979,12.6544,14.1589,55.8175
2022,9913.1,7761.95,3402.81,2839.97,3219.85,7411.2,22399.9,3291.2,3286.59,6167.89,561.724,715.453,4284.73,781.524,5464.16,527.394,1944.82,436.968,2039.74,555.817,512.564,513.368,827.279,890.432,595.504,292.223,165.692,190.14,248.407,217.582,134.254,272.919,113.628,54.2924,54.4983,63.5315,18.4472,29.1739,29.1858,10.5591,58.3953
2023,14954.4,8754.66,6854.73,3005.07,2507.01,2814.25,6190.85,17482.6,2451.93,2419.79,4585.54,424.927,550.878,3349.95,618.6,4366.86,424.62,1574.78,355.384,1664.56,454.791,420.278,421.635,680.353,733.067,490.681,240.952,136.699,156.941,205.112,179.716,110.918,225.528,93.9142,44.8793,45.0549,52.5282,15.2535,24.1248,24.136,57.0295
2024,12919.1,13206.9,7731.42,6053.52,2652.84,2192.48,2356.45,4852.29,13092.3,1815.21,1808.92,3487.6,328.913,432.929,2665.1,496.859,3533.37,345.524,1287.03,291.431,1368.63,374.713,346.847,348.423,562.81,606.933,406.533,199.743,113.372,130.209,170.228,149.189,92.0967,187.291,78.0029,37.2802,37.4298,43.6419,12.6739,20.0461,67.4491
2025,15480.1,11409.4,11663.2,6827.72,5343.74,2319.7,1834.38,1843.09,3622.57,9660.97,1353.04,1372.55,2694.57,258.121,344.046,2138.82,401.766,2873.76,282.281,1055.11,239.564,1127.44,309.201,286.592,288.206,465.947,502.831,336.998,165.656,94.0609,108.065,141.314,123.876,76.4842,155.564,64.7972,30.9719,31.0988,36.2627,10.5316,72.7123
2026,15022.9,13671.1,10075.8,10299.9,6026.86,4654.48,1902.05,1374.04,1297.26,2509.95,6781.99,972.078,1009.45,2022,196.844,265.684,1667.67,315.589,2270.23,223.983,840.091,191.259,902.038,247.806,230.001,231.552,374.689,404.644,271.355,133.454,75.8065,87.1215,113.959,99.9182,61.7038,125.521,52.2902,24.9965,25.1012,29.2713,67.2032
2027,14454.3,13267.3,12073.1,8897.99,9090.73,5231.47,3742.94,1360.34,904.648,836.184,1646.78,4590.22,678.78,723.893,1481.11,146.577,200.343,1269.7,242.06,1751.28,173.554,653.227,149.129,704.892,193.989,180.308,181.734,294.353,318.131,213.474,105.042,59.6933,68.6274,89.7938,78.7498,48.6412,98.9651,41.233,19.713,19.7975,76.1015
2028,14346.6,12765.2,11716.7,10662,7856.24,7974.68,4463.31,3072.18,1089.04,719.782,668.599,1328.48,3736.89,556.998,597.852,1229.42,122.144,167.452,1063.72,203.159,1471.91,146.03,550.118,125.678,594.382,163.651,152.166,153.416,248.548,268.68,180.321,88.7412,50.4354,57.9894,75.8806,66.5522,41.1093,83.6446,34.8511,16.6624,81.0627
2029,14329.4,12670.1,11273.3,10347.4,9413.8,6892.58,6808.01,3668.44,2464.02,868.199,576.602,540.282,1083.16,3070.63,460.587,496.825,1025.59,102.195,140.423,893.605,170.905,1239.58,123.087,464.008,106.064,501.847,138.224,128.561,129.649,210.084,227.138,152.461,75.0391,42.6518,49.0438,64.1791,56.2921,34.7732,70.7551,29.4815,82.6726
2030,14377.1,12654.9,11189.3,9955.75,9135.98,8259.43,5885.5,5598.21,2944.14,1965.7,695.949,466.216,440.744,890.46,2540.23,382.908,414.61,858.388,85.7285,118.005,751.974,143.974,1045.14,103.852,391.71,89.5782,423.995,116.815,108.676,109.616,177.653,192.1,128.957,63.4763,36.0824,41.4924,54.3001,47.6293,29.423,59.8705,94.9054
2031,14458.8,12697,11175.9,9881.6,8790.21,8015.61,7052.31,4839.15,4492.28,2348.37,1575.49,562.644,380.28,362.297,736.58,2111.63,319.518,346.99,720.024,72.0369,99.2949,633.436,121.383,881.755,87.6647,330.804,75.6772,358.304,98.7405,91.8784,92.6889,150.239,162.475,109.079,53.6961,30.5248,35.1034,45.941,40.2986,24.8952,130.964
2032,14549.7,12769.2,11213.1,9869.74,8724.73,7712.03,6843.14,5796.72,3881.54,3581.64,1881.4,1273.22,458.776,312.499,299.605,612.143,1761.63,267.345,290.994,604.901,60.6028,83.6255,533.937,102.387,744.177,74.0197,279.416,63.9402,302.807,83.4633,77.6757,78.3714,127.046,137.405,92.2559,45.4173,25.8199,29.6941,38.8631,34.0909,131.857
2033,14634.1,12849.5,11276.8,9902.61,8714.24,7654.28,6582.59,5622.25,4646.76,3092.67,2867.64,1519.58,1037.65,376.831,258.316,248.894,510.497,1473.48,224.13,244.391,508.734,51.0242,70.4693,450.249,86.3873,628.17,62.5039,236.015,54.0218,255.887,70.5422,65.6594,66.255,107.414,116.182,78.0111,38.4067,21.8353,25.1125,32.8678,140.355
2034,14706.4,12924,11347.7,9958.88,8743.25,7644.81,6532.13,5406.11,4504.56,3700.32,2474.84,2315.05,1237.9,851.982,311.386,214.525,207.503,426.874,1234.96,188.186,205.485,428.218,42.9864,59.4098,379.799,72.9035,530.316,52.7831,199.358,45.6405,216.223,59.6159,55.4957,56.0042,90.8024,98.2204,65.9543,32.4723,18.4621,21.2337,146.474
2035,14767.6,12987.8,11413.5,10021.5,8792.93,7670.14,6523.5,5363.68,4330.3,3586.12,2960.35,1997.48,1885.52,1016.21,703.896,258.558,178.823,173.489,357.726,1036.78,158.208,172.943,360.718,36.2358,50.1082,320.481,61.5399,447.79,44.5801,168.41,38.5617,182.712,50.382,46.9044,47.3379,76.7562,83.031,55.7572,27.4528,15.6088,141.796
2036,14819.8,13041.9,11469.9,10079.6,8848.21,7713.61,6544.61,5355.69,4295.34,3446.56,2868.32,2388.85,1626.57,1547.6,839.452,584.395,215.5,149.492,145.369,300.284,871.522,133.138,145.667,304.039,30.5593,42.2779,270.5,51.958,378.161,37.6557,142.275,32.582,154.396,42.5782,39.6423,40.0112,64.8798,70.1869,47.1338,23.2077,133.072
