"Year","Age0","Age1","Age2","Age3","Age4","Age5","Age6","Age7","Age8","Age9","Age10","Age11","Age12","Age13","Age14","Age15","Age16","Age17","Age18","Age19","Age20","Age21","Age22","Age23","Age24","Age25","Age26","Age27","Age28","Age29","Age30","Age31","Age32","Age33","Age34","Age35","Age36","Age37","Age38","Age39","Age40"
1992,14941.4,33675.4,16448,8893.73,10169.4,14009.1,4596.06,7419.6,7446.77,2684.17,2862.67,3703.42,1565.86,647.218,1410.73,647.556,79.5123,152.719,52.7186,29.8906,29.5508,179.079,188.177,44.0646,44.1371,41.0501,35.916,29.8274,24.7718,20.5688,17.3548,14.9775,13.0144,11.0671,9.23781,7.62497,6.28869,5.21801,4.36623,3.68321,22.1178
1993,19261.8,12797.7,28843.4,14087.9,7615.23,8658.1,11635.4,3660.08,5681.73,5562.49,1980.38,2101.39,2714.28,1147.54,474.533,1034.97,475.356,58.3989,112.216,38.751,21.9775,21.7328,131.725,138.438,32.4213,32.4777,30.2083,26.4317,21.9519,18.2318,15.1389,12.7737,11.0241,9.57928,8.14606,6.79964,5.61252,4.62895,3.84086,3.2139,18.9917
1994,17674.2,16498.3,10961.3,24704.5,12061.8,6470.71,7110.36,9010,2682.3,4022.03,3872.9,1370.38,1452.24,1876.99,794.548,328.999,718.413,330.297,40.6115,78.0886,26.9803,15.3083,15.1428,91.8071,96.5058,22.6047,22.6469,21.0667,18.4344,15.311,12.717,10.56,8.91047,7.69022,6.68248,5.68275,4.74354,3.91543,3.22929,2.67951,15.4915
1995,11019.6,15138.5,14130.9,9388.48,21153.5,10265.1,5354.85,5605.9,6789.13,1964.36,2905.41,2783.47,983.904,1043.35,1350.1,572.22,237.205,518.461,238.553,29.3496,56.4623,19.516,11.0766,10.9597,66.4589,69.8712,16.3681,16.4002,15.257,13.3515,11.0899,9.21135,7.64921,6.45449,5.57068,4.84076,4.11661,3.43627,2.8364,2.33936,13.1636
1996,8101.9,9438.61,12966.3,12103.3,8038.91,17993.8,8469.6,4190.23,4174.75,4901.71,1397.65,2056.49,1968.61,696.522,739.684,958.578,406.814,168.825,369.333,170.06,20.9348,40.2925,13.932,7.90962,7.82787,47.4762,49.9209,11.6958,11.7198,10.9036,9.54234,7.92629,6.58387,5.46747,4.61361,3.98194,3.46024,2.94264,2.45634,2.02755,11.0821
1997,12371.9,6939.51,8084.27,11105.7,10363.8,6843.43,14911.6,6698.02,3170.38,3070.02,3553.5,1007.33,1479.65,1416.53,501.559,533.12,691.482,293.681,121.952,266.928,122.958,15.1415,29.1499,10.0813,5.72442,5.66599,34.368,36.1406,8.46782,8.48565,7.89501,6.90955,5.73952,4.76756,3.95921,3.34093,2.88354,2.50577,2.13095,1.7788,9.49364
1998,21135.5,10596.9,5943.76,6924.24,9509.45,8818.49,5655.43,11715,5021.14,2309,2206.45,2542.82,720.621,1059.85,1016.34,360.448,383.671,498.225,211.804,88.0192,192.773,88.8417,10.9444,21.0762,7.29081,4.14066,4.099,24.866,26.151,6.12767,6.14092,5.71374,5.00073,4.15405,3.45065,2.86563,2.41817,2.08713,1.81371,1.54243,8.1593
1999,27610.2,18103.2,9076.38,5090.91,5929.3,8106.32,7370.68,4570.87,9172.94,3850.76,1751.46,1665.18,1915,542.309,797.508,764.863,271.316,288.859,375.178,159.522,66.3017,145.226,66.9353,8.2464,15.8814,5.49406,3.12036,3.08906,18.7398,19.7085,4.61815,4.62819,4.30628,3.76894,3.13083,2.60071,2.15979,1.82255,1.57305,1.36698,7.31214
2000,23021.7,23648.9,15505.7,7774.05,4359.67,5057.16,6783.07,5968.01,3592.35,7081.62,2949.6,1338.59,1273.03,1465.81,415.69,612.109,587.716,208.671,222.33,288.941,122.913,51.1052,111.973,51.6209,6.36084,12.2519,4.23894,2.40773,2.38374,14.4618,15.2101,3.56419,3.57204,3.32366,2.90898,2.4165,2.00735,1.66705,1.40675,1.21418,6.69917
2001,12910.1,19718.8,20255.7,13280.9,6658.01,3721.73,4241.23,5513.84,4722.72,2803.22,5504.22,2295.51,1045.17,997.611,1152.53,327.776,483.773,465.354,165.468,176.503,229.593,97.7365,40.6601,89.1267,41.1028,5.06616,9.76025,3.37745,1.91865,1.89974,11.5264,12.1236,2.84108,2.84745,2.64955,2.31903,1.92646,1.60031,1.32903,1.12153,6.30896
2002,11520,11057.9,16889.6,17349.5,11374.9,5693.38,3155.01,3541.39,4544.71,3866.03,2289.87,4497.92,1878.4,856.615,818.856,947.223,269.669,398.345,383.435,136.412,145.569,189.416,80.6542,33.5604,73.5759,33.9354,4.18316,8.05972,2.78917,1.58454,1.56898,9.51987,10.0133,2.3466,2.35189,2.18846,1.91548,1.59124,1.32185,1.09777,6.1376
2003,12643.1,9867.21,9471.4,14466.4,14860.1,9740.65,4869.21,2691.86,3015.03,3864.12,3284.74,1944.8,3819.19,1594.71,727.166,695.064,803.985,228.881,338.087,325.426,115.773,123.543,160.755,68.4495,28.4818,62.4418,28.8,3.55011,6.84001,2.36707,1.34474,1.33154,8.07916,8.49794,1.99147,1.99596,1.85726,1.62559,1.35042,1.1218,6.14038
2004,36976.3,10829.2,8451.55,8112.45,12390.7,12727.7,8342.21,4169.48,2304.63,2580.95,3307.47,2811.36,1664.45,3268.54,1364.76,622.301,594.823,688.031,195.87,289.324,278.488,99.074,105.724,137.568,58.5765,24.3736,53.4352,24.6459,3.03804,5.8534,2.02564,1.15077,1.13948,6.91381,7.27219,1.70422,1.70806,1.58936,1.39111,1.15563,6.21467
2005,7581.38,31671.2,9275.48,7238.97,6948.49,10612.5,10899.1,7141.17,3567.92,1971.6,2207.58,2828.66,2404.18,1423.3,2794.89,1166.96,532.099,508.597,588.289,167.474,247.378,238.113,84.71,90.3954,117.622,50.0836,20.8397,45.6876,21.0725,2.59755,5.00471,1.73194,0.983923,0.974262,5.91137,6.21778,1.45712,1.46041,1.35892,1.18941,6.30167
2006,29264.7,6493.67,27127.3,7944.62,6200.28,5951.19,9086.84,9326.94,6107,3049.46,1684.37,1885.42,2415.37,2052.63,1215.07,2385.86,996.131,454.195,434.125,502.139,142.948,211.148,203.238,72.3028,77.1552,100.394,42.7477,17.7872,38.9955,17.9858,2.21707,4.27163,1.47825,0.839799,0.831553,5.04547,5.307,1.24368,1.24649,1.15987,6.39379
2007,7276.96,25066,5562.01,23235.1,6804.7,5310.39,5095.87,7776.93,7977.26,5220.08,2605.33,1438.56,1609.89,2062.07,1752.21,1037.16,2036.42,850.207,387.65,370.514,428.557,121.999,180.204,173.452,61.706,65.847,85.6794,36.4822,15.1802,33.2799,15.3496,1.89211,3.64553,1.26158,0.716706,0.709669,4.30594,4.52913,1.06139,1.06378,6.44648
2008,76837,6232.92,21469.8,4763.94,19901.1,5828.03,4547.23,4361.42,6651.68,6818.6,4459.54,2224.9,1228.19,1374.22,1760,1495.41,885.112,1737.81,725.518,330.792,316.165,365.69,104.102,153.767,148.005,52.6529,56.1862,73.1087,31.1296,12.9529,28.397,13.0975,1.61449,3.11064,1.07647,0.611549,0.605543,3.67415,3.8646,0.905657,6.40832
2009,10646.3,65813.1,5338.68,18389.3,4080.39,17044.7,4990.04,3890.93,3729.17,5683.76,5823.59,3807.51,1899.17,1048.22,1172.74,1501.86,1276.02,755.233,1482.77,619.033,282.238,269.755,312.008,88.8195,131.193,126.277,44.923,47.9375,62.3755,26.5594,11.0513,24.2279,11.1746,1.37746,2.65395,0.91843,0.521764,0.51664,3.13473,3.29722,6.24017
2010,50503.3,9118.82,56370.8,4572.71,15750.8,3494.81,14595.4,4271.1,3328.69,3188.98,4858.99,4977.5,3253.88,1622.88,895.668,1002.02,1283.2,1090.22,645.254,1266.84,528.878,241.132,230.466,266.564,75.8828,112.084,107.884,38.3797,40.9551,53.2901,22.6908,9.44156,20.6989,9.54691,1.17682,2.26738,0.784653,0.445764,0.441387,2.67813,8.14818
2011,3369.84,43257.5,7810.53,48283.1,3916.64,13490.4,2992.57,12492.1,3653.87,2846.63,2726.5,4153.66,4254.52,2781.07,1387,765.462,856.337,1096.62,931.686,551.421,1082.61,451.964,206.063,196.948,227.796,64.8466,95.7831,92.1935,32.7978,34.9986,45.5396,19.3906,8.06837,17.6885,8.1584,1.00566,1.93761,0.670532,0.380932,0.377191,9.25172
2012,3036.82,2886.37,37051.3,6689.94,41355.7,3354.53,11551.5,2561.23,10686,3124.19,2433.18,2329.99,3549.09,3634.94,2375.93,1184.9,653.911,731.53,936.781,795.883,471.043,924.797,386.081,176.025,168.239,194.589,55.3936,81.8203,78.7539,28.0166,29.8966,38.901,16.5639,6.89219,15.1099,6.96909,0.859061,1.65515,0.572784,0.325401,8.22523
2013,120413,2601.12,2472.25,31735.4,5730.06,35419.5,2872.18,9884.91,2190.34,9133.61,2669.27,2078.3,1989.8,3030.55,3103.62,2028.54,1011.62,558.27,624.527,799.746,679.454,402.133,789.502,329.598,150.272,143.625,166.12,47.2892,69.8495,67.2317,23.9176,25.5225,33.2095,14.1405,5.88381,12.8992,5.94946,0.733373,1.41299,0.488981,7.2996
2014,50846.1,103137,2227.93,2117.54,27181.8,4907.16,30310.6,2454.74,8438.37,1868.35,7787.32,2275.23,1771.26,1695.71,2582.55,2644.8,1728.65,862.067,475.742,532.208,681.53,579.022,342.694,672.809,280.882,128.062,122.397,141.568,40.3,59.526,57.2951,20.3827,21.7504,28.3013,12.0506,5.01422,10.9928,5.07017,0.624986,1.20416,6.63749
2015,17099.9,43551.1,88339.7,1908.26,1813.69,23277.1,4198.35,25889.4,2093.31,7187.6,1590.23,6625.12,1935.15,1506.28,1441.91,2195.93,2248.8,1469.8,732.981,404.504,452.515,579.478,492.321,291.38,572.065,238.824,108.887,104.07,120.371,34.2659,50.6131,48.7163,17.3308,18.4938,24.0638,10.2463,4.26344,9.34684,4.31102,0.531408,6.66752
2016,31588.3,14646.5,37302.7,75664.5,1634.45,1553.13,19910.4,3583.77,22057.9,1781.26,6111.58,1351.61,5629.75,1644.24,1279.79,1225.08,1865.72,1910.66,1248.82,622.784,343.694,384.492,492.374,418.321,247.584,486.084,202.93,92.5218,88.4294,102.28,29.1161,43.0066,41.3949,14.7262,15.7144,20.4473,8.70643,3.62271,7.94216,3.66314,6.11705
2017,20374.8,27056.3,12545.2,31950.7,64807.9,1399.62,1328.25,16988,3051.28,18754.3,1513.26,5189.81,1147.5,4779.13,1395.76,1086.38,1039.95,1583.81,1621.99,1060.16,528.708,291.781,326.42,418.012,355.145,210.195,412.679,172.286,78.5504,75.0762,86.8356,24.7195,36.5126,35.1443,12.5026,13.3416,17.3598,7.39178,3.07569,6.74292,8.30341
2018,18760.7,17451.6,23174.3,10745.1,27365,55416.9,1185.47,1106.58,13957.4,2487.31,15232.9,1227.49,4208.66,930.78,3878.16,1133.15,882.367,844.989,1287.31,1318.7,862.119,430.023,237.354,265.563,340.11,288.981,171.046,335.833,140.209,63.9275,61.1015,70.6733,20.1189,29.7175,28.6041,10.176,10.8589,14.1295,6.01632,2.50338,12.2466
2019,24628.4,16069.1,14947.6,19849.1,9202.69,23368.9,46511.6,965.685,879.835,10959.5,1943.97,11895.2,959.219,3293.06,729.286,3042.51,889.974,693.659,664.789,1013.42,1038.66,679.314,338.951,187.134,209.418,268.249,227.952,134.937,264.958,110.626,50.442,48.214,55.7687,15.8763,23.4513,22.573,8.03051,8.56952,11.1507,4.74797,11.6405
2020,24695.2,21094.9,13763.5,12802.8,16999.9,7860.43,19642.3,38022.1,771.575,694.46,8608.1,1524.96,9334.31,753.423,2589.41,574.067,2397.22,701.786,547.349,524.857,800.459,820.692,536.91,267.958,147.966,165.61,212.158,180.304,106.739,209.602,87.5174,39.9066,38.145,44.123,12.5612,18.5547,17.86,6.35389,6.78042,8.82272,12.9671
2021,24714,21152.2,18068.2,11788.6,10965.1,14522.9,6614.93,16105.7,30516.8,612.242,548.513,6790.75,1203.34,7372.01,595.639,2049.14,454.688,1900.13,556.609,434.342,416.665,635.667,651.907,426.579,212.931,117.596,131.632,168.644,143.333,84.8571,166.639,69.5812,31.7287,30.3288,35.0824,9.98763,14.7533,14.2011,5.0522,5.39137,17.3261
2022,24608,21168.2,18117.2,15475.3,10096,9358.46,12142.7,5336.58,12616.3,23535.8,469.315,419.87,5201.26,922.929,5662.76,458.201,1578.34,350.601,1466.47,429.892,335.66,322.153,491.665,504.38,330.124,164.816,91.0373,101.916,130.585,110.994,65.7155,129.056,53.89,24.5743,23.4906,27.173,7.73599,11.4274,10.9998,3.91333,17.5966
2023,24452.7,21077.4,18130.9,15517.3,13253.5,8616.93,7825.69,9799.33,4182.48,9735.99,18052.8,359.475,321.796,3991.7,709.378,4358.77,353.138,1217.75,270.744,1133.28,332.414,259.671,249.317,380.619,390.556,255.673,127.665,70.5254,78.9602,101.18,86.0055,50.923,100.009,41.7621,19.0444,18.2049,21.0589,5.99543,8.85637,8.525,16.6708
2024,24269.7,20944.4,18053.2,15529,13289.4,11312,7206.37,6317.11,7683.19,3229.14,7471.58,13834.7,275.647,247.085,3069.59,546.291,3360.94,272.589,940.821,209.327,876.712,257.279,201.054,193.095,294.859,302.614,198.133,98.9455,54.665,61.2076,78.4359,66.6759,39.4796,77.5374,32.3791,14.7658,14.1151,16.3282,4.64863,6.86695,19.5362
2025,24081.7,20787.7,17939.2,15462.5,13299.5,11342.8,9461.24,5818.71,4954.92,5934.7,2479.34,5728.72,10613.8,211.756,190.1,2365.04,421.434,2595.55,210.698,727.737,162.011,678.863,199.293,155.787,149.655,228.569,234.616,153.63,76.7286,42.3939,47.4706,60.8351,51.7159,30.6225,60.1435,25.116,11.4538,10.9492,12.666,3.60603,20.4816
2026,23905.1,20626.7,17805,15364.9,13242.5,11351.7,9488.28,7641.9,4566.27,3829.57,4559.53,1902.2,4397.81,8158.8,163.019,146.556,1825.59,325.653,2007.42,163.073,563.568,125.522,526.161,154.51,120.809,116.076,177.31,182.022,119.202,59.5383,32.8979,36.8391,47.2123,40.1363,23.7664,46.6789,19.4934,8.88978,8.4982,9.83076,18.696
2027,23746.1,20475.4,17667.1,15249.9,13158.9,11303.2,9496.65,7665.76,5999.42,3530.86,2943.67,3499.95,1461.01,3382.25,6284.09,125.739,113.181,1411.35,251.98,1554.39,126.344,436.839,97.3322,408.116,119.874,93.745,90.0856,137.625,141.296,92.538,46.223,25.5417,28.6027,36.6577,31.1643,18.454,36.2455,15.1365,6.90293,6.59891,22.1514
2028,23605.1,20339.2,17537.5,15131.8,13060.5,11232,9457.07,7674.55,6020.56,4641.23,2715.42,2260.75,2689.54,1124.19,2606.37,4849.35,97.1515,87.5411,1092.57,195.205,1204.85,97.978,338.888,75.53,316.773,93.0616,72.7877,69.9546,106.88,109.739,71.875,35.9034,19.8401,22.2184,28.4761,24.2092,14.3358,28.1571,11.7588,5.36259,22.3351
2029,23480.8,20218.4,17420.9,15020.8,12959.3,11148.2,9398.76,7645.08,6030.46,4660.32,3571.59,2086.77,1738.37,2070.79,866.836,2012.51,3749.06,75.1869,67.808,846.886,151.396,934.884,76.0523,263.128,58.6586,246.06,72.2981,56.5542,54.3579,83.057,85.2835,55.86,27.9045,15.4204,17.2693,22.1335,18.8172,11.143,21.8863,9.1401,21.5296
2030,23371.2,20112,17317.4,14920.9,12864.3,11062,9329.6,7599.94,6009.7,4670.19,3588.07,2746.11,1605.4,1339.1,1597.51,669.653,1556.63,2902.82,58.2659,52.5846,657.128,117.527,726.006,59.0774,204.445,45.5849,191.247,56.1992,43.9651,42.2608,64.5767,66.3108,43.4346,21.6981,11.9909,13.4288,17.2116,14.6329,8.66523,17.0198,23.8504
